Offene Stellen,Wirtschaftsabteilung,date,value
2,86-88,1993-01-01,15.3
2,86-88,1993-04-01,18
2,86-88,1993-07-01,14.2
2,86-88,1993-10-01,16.1
2,86-88,1994-01-01,16.9
2,86-88,1994-04-01,18.7
2,86-88,1994-07-01,18.4
2,86-88,1994-10-01,19.5
2,86-88,1995-01-01,19.6
2,86-88,1995-04-01,19.6
2,86-88,1995-07-01,18
2,86-88,1995-10-01,17.5
2,86-88,1996-01-01,17.3
2,86-88,1996-04-01,18.2
2,86-88,1996-07-01,15.8
2,86-88,1996-10-01,13.8
2,86-88,1997-01-01,15.6
2,86-88,1997-04-01,11.9
2,86-88,1997-07-01,14.2
2,86-88,1997-10-01,14.3
2,86-88,1998-01-01,17.5
2,86-88,1998-04-01,18.5
2,86-88,1998-07-01,14
2,86-88,1998-10-01,19.9
2,86-88,1999-01-01,24.6
2,86-88,1999-04-01,27
2,86-88,1999-07-01,27.4
2,86-88,1999-10-01,37.7
2,86-88,2000-01-01,41.6
2,86-88,2000-04-01,38.9
2,86-88,2000-07-01,36.2
2,86-88,2000-10-01,36.9
2,86-88,2001-01-01,44.2
2,86-88,2001-04-01,42.7
2,86-88,2001-07-01,30.5
2,86-88,2001-10-01,30.1
2,86-88,2002-01-01,29.3
2,86-88,2002-04-01,28.7
2,86-88,2002-07-01,30.1
2,86-88,2002-10-01,27.1
2,86-88,2003-01-01,33
2,86-88,2003-04-01,28.4
2,86-88,2003-07-01,20.8
2,86-88,2003-10-01,16.9
2,86-88,2004-01-01,18.9
2,86-88,2004-04-01,23.1
2,86-88,2004-07-01,17.2
2,86-88,2004-10-01,17.1
2,86-88,2005-01-01,19.3
2,86-88,2005-04-01,20.6
2,86-88,2005-07-01,20.9
2,86-88,2005-10-01,21.9
2,86-88,2006-01-01,23.1
2,86-88,2006-04-01,26.4
2,86-88,2006-07-01,28.2
2,86-88,2006-10-01,32.9
2,86-88,2007-01-01,30
2,86-88,2007-04-01,36
2,86-88,2007-07-01,34.8
2,86-88,2007-10-01,32.2
2,86-88,2008-01-01,36.8
2,86-88,2008-04-01,38.4
2,86-88,2008-07-01,43.7
2,86-88,2008-10-01,39.9
2,86-88,2009-01-01,45.7
2,86-88,2009-04-01,46
2,86-88,2009-07-01,38.6
2,86-88,2009-10-01,34.8
2,86-88,2010-01-01,36.5
2,86-88,2010-04-01,40.6
2,86-88,2010-07-01,34.7
2,86-88,2010-10-01,36.7
2,86-88,2011-01-01,42.4
2,86-88,2011-04-01,44.6
2,86-88,2011-07-01,39.3
2,86-88,2011-10-01,39.5
2,86-88,2012-01-01,46.5
2,86-88,2012-04-01,48
2,86-88,2012-07-01,49.1
2,86-88,2012-10-01,46.5
2,86-88,2013-01-01,51.4
2,86-88,2013-04-01,46.5
2,86-88,2013-07-01,48.8
2,86-88,2013-10-01,47.1
2,86-88,2014-01-01,49.4
2,86-88,2014-04-01,51
2,86-88,2014-07-01,45.3
2,86-88,2014-10-01,49.6
2,86-88,2015-01-01,54.2
2,86-88,2015-04-01,49.6
2,86-88,2015-07-01,51.6
2,86-88,2015-10-01,46.5
2,86-88,2016-01-01,54.5
2,86-88,2016-04-01,57
2,86-88,2016-07-01,54.4
2,86-88,2016-10-01,56.1
2,86-88,2017-01-01,57.3
2,86-88,2017-04-01,52.4
2,86-88,2017-07-01,52.4
2,86-88,2017-10-01,53.3
2,86-88,2018-01-01,63.9
2,86-88,2018-04-01,63.7
2,86-88,2018-07-01,60.7
2,86-88,2018-10-01,68.9
2,86-88,2019-01-01,80
2,86-88,2019-04-01,87.5
2,86-88,2019-07-01,79.3
2,86-88,2019-10-01,91.6
2,86-88,2020-01-01,85.5
2,86-88,2020-04-01,70.1
2,86-88,2020-07-01,81.9
2,86-88,2020-10-01,86.1
2,86-88,2021-01-01,81.2
2,86-88,2021-04-01,90.3
2,86-88,2021-07-01,104.3
2,86-88,2021-10-01,124.2
2,86-88,2022-01-01,138.7
2,86-88,2022-04-01,145.3
2,86-88,2022-07-01,137.2
2,86-88,2022-10-01,134.8
2,86-88,2023-01-01,156.1
2,86-88,2023-04-01,159.6
2,86-88,2023-07-01,134.7
2,86-88,2023-10-01,146.9
2,86-88,2024-01-01,152.3
2,86-88,2024-04-01,149.8
2,86-88,2024-07-01,137.7
2,86-88,2024-10-01,118.5
2,86-88,2025-01-01,127.9
2,86-88,2025-04-01,153.5
2,86-88,2025-07-01,122.5
2,86-88,2025-10-01,120.9
2,86-88,2026-01-01,137.1
2,86-88,2026-04-01,137.2
2,90-96,1992-04-01,51.3
2,90-96,1992-07-01,50.9
2,90-96,1992-10-01,47.3
2,90-96,1993-01-01,46.8
2,90-96,1993-04-01,41.1
2,90-96,1993-07-01,40
2,90-96,1993-10-01,44.2
2,90-96,1994-01-01,43.1
2,90-96,1994-04-01,57.8
2,90-96,1994-07-01,48.7
2,90-96,1994-10-01,37.6
2,90-96,1995-01-01,49
2,90-96,1995-04-01,49.6
2,90-96,1995-07-01,47.9
2,90-96,1995-10-01,42.5
2,90-96,1996-01-01,52.8
2,90-96,1996-04-01,47
2,90-96,1996-07-01,34.9
2,90-96,1996-10-01,33.9
2,90-96,1997-01-01,42.3
2,90-96,1997-04-01,36.8
2,90-96,1997-07-01,33.7
2,90-96,1997-10-01,32.6
2,90-96,1998-01-01,38
2,90-96,1998-04-01,43.1
2,90-96,1998-07-01,37.1
2,90-96,1998-10-01,43.6
2,90-96,1999-01-01,47.4
2,90-96,1999-04-01,42.3
2,90-96,1999-07-01,50
2,90-96,1999-10-01,50.5
2,90-96,2000-01-01,63.8
2,90-96,2000-04-01,70.4
2,90-96,2000-07-01,64
2,90-96,2000-10-01,62
2,90-96,2001-01-01,54.7
2,90-96,2001-04-01,63.6
2,90-96,2001-07-01,57.5
2,90-96,2001-10-01,47.7
2,90-96,2002-01-01,45.9
2,90-96,2002-04-01,41.2
2,90-96,2002-07-01,40.1
2,90-96,2002-10-01,33.6
2,90-96,2003-01-01,37.9
2,90-96,2003-04-01,36.4
2,90-96,2003-07-01,27.4
2,90-96,2003-10-01,33.2
2,90-96,2004-01-01,38
2,90-96,2004-04-01,35.1
2,90-96,2004-07-01,29.4
2,90-96,2004-10-01,34.7
2,90-96,2005-01-01,33
2,90-96,2005-04-01,30.4
2,90-96,2005-07-01,36.7
2,90-96,2005-10-01,44.3
2,90-96,2006-01-01,35.7
2,90-96,2006-04-01,33.2
2,90-96,2006-07-01,36.1
2,90-96,2006-10-01,50.5
2,90-96,2007-01-01,60.8
2,90-96,2007-04-01,56.3
2,90-96,2007-07-01,74.2
2,90-96,2007-10-01,50
2,90-96,2008-01-01,60.8
2,90-96,2008-04-01,44
2,90-96,2008-07-01,47.8
2,90-96,2008-10-01,46.7
2,90-96,2009-01-01,51.3
2,90-96,2009-04-01,56.5
2,90-96,2009-07-01,36.9
2,90-96,2009-10-01,55.8
2,90-96,2010-01-01,41.8
2,90-96,2010-04-01,46.7
2,90-96,2010-07-01,45.5
2,90-96,2010-10-01,37.2
2,90-96,2011-01-01,42.6
2,90-96,2011-04-01,50.9
2,90-96,2011-07-01,48.8
2,90-96,2011-10-01,42.9
2,90-96,2012-01-01,45.3
2,90-96,2012-04-01,39.4
2,90-96,2012-07-01,27.7
2,90-96,2012-10-01,36.7
2,90-96,2013-01-01,41.4
2,90-96,2013-04-01,51.8
2,90-96,2013-07-01,54
2,90-96,2013-10-01,42.8
2,90-96,2014-01-01,51.1
2,90-96,2014-04-01,49.9
2,90-96,2014-07-01,49.3
2,90-96,2014-10-01,50.5
2,90-96,2015-01-01,64.1
2,90-96,2015-04-01,42.9
2,90-96,2015-07-01,35.7
2,90-96,2015-10-01,65.4
2,90-96,2016-01-01,41.4
2,90-96,2016-04-01,44.1
2,90-96,2016-07-01,61.3
2,90-96,2016-10-01,60.5
2,90-96,2017-01-01,51.3
2,90-96,2017-04-01,86.8
2,90-96,2017-07-01,64.6
2,90-96,2017-10-01,80.6
2,90-96,2018-01-01,91.3
2,90-96,2018-04-01,70.8
2,90-96,2018-07-01,69.1
2,90-96,2018-10-01,91.5
2,90-96,2019-01-01,90.3
2,90-96,2019-04-01,79.4
2,90-96,2019-07-01,87.4
2,90-96,2019-10-01,73
2,90-96,2020-01-01,81.7
2,90-96,2020-04-01,69.5
2,90-96,2020-07-01,74.7
2,90-96,2020-10-01,57.3
2,90-96,2021-01-01,82.1
2,90-96,2021-04-01,80.5
2,90-96,2021-07-01,120.2
2,90-96,2021-10-01,117.3
2,90-96,2022-01-01,121.3
2,90-96,2022-04-01,147.4
2,90-96,2022-07-01,114
2,90-96,2022-10-01,119.8
2,90-96,2023-01-01,114.5
2,90-96,2023-04-01,107.5
2,90-96,2023-07-01,118.1
2,90-96,2023-10-01,129.9
2,90-96,2024-01-01,137.1
2,90-96,2024-04-01,108.2
2,90-96,2024-07-01,100.5
2,90-96,2024-10-01,106.6
2,90-96,2025-01-01,125.7
2,90-96,2025-04-01,116.7
2,90-96,2025-07-01,105.3
2,90-96,2025-10-01,82.8
2,90-96,2026-01-01,117.8
2,90-96,2026-04-01,84.9
3,10-33,2003-04-01,0.7
3,10-33,2003-07-01,0.6
3,10-33,2003-10-01,0.7
3,10-33,2004-01-01,1
3,10-33,2004-04-01,1.1
3,10-33,2004-07-01,0.9
3,10-33,2004-10-01,0.8
3,10-33,2005-01-01,1
3,10-33,2005-04-01,1
3,10-33,2005-07-01,1
3,10-33,2005-10-01,1.3
3,10-33,2006-01-01,1.6
3,10-33,2006-04-01,1.7
3,10-33,2006-07-01,1.6
3,10-33,2006-10-01,1.7
3,10-33,2007-01-01,2
3,10-33,2007-04-01,2.2
3,10-33,2007-07-01,2.2
3,10-33,2007-10-01,2
3,10-33,2008-01-01,2.2
3,10-33,2008-04-01,2.1
3,10-33,2008-07-01,2
3,10-33,2008-10-01,1.2
3,10-33,2009-01-01,1
3,10-33,2009-04-01,0.9
3,10-33,2009-07-01,0.9
3,10-33,2009-10-01,0.9
3,10-33,2010-01-01,1.1
3,10-33,2010-04-01,1.4
3,10-33,2010-07-01,1.5
3,10-33,2010-10-01,1.6
3,10-33,2011-01-01,1.9
3,10-33,2011-04-01,1.9
3,10-33,2011-07-01,1.5
3,10-33,2011-10-01,1.4
3,10-33,2012-01-01,1.5
3,10-33,2012-04-01,1.5
3,10-33,2012-07-01,1.4
3,10-33,2012-10-01,1.3
3,10-33,2013-01-01,1.4
3,10-33,2013-04-01,1.4
3,10-33,2013-07-01,1.5
3,10-33,2013-10-01,1.4
3,10-33,2014-01-01,1.6
3,10-33,2014-04-01,1.7
3,10-33,2014-07-01,1.5
3,10-33,2014-10-01,1.4
3,10-33,2015-01-01,1.2
3,10-33,2015-04-01,1.2
3,10-33,2015-07-01,1.1
3,10-33,2015-10-01,1.1
3,10-33,2016-01-01,1.1
3,10-33,2016-04-01,1.2
3,10-33,2016-07-01,1.2
3,10-33,2016-10-01,1.3
3,10-33,2017-01-01,1.5
3,10-33,2017-04-01,1.5
3,10-33,2017-07-01,1.6
3,10-33,2017-10-01,1.6
3,10-33,2018-01-01,1.8
3,10-33,2018-04-01,2
3,10-33,2018-07-01,1.9
3,10-33,2018-10-01,2
3,10-33,2019-01-01,2.1
3,10-33,2019-04-01,2
3,10-33,2019-07-01,1.8
3,10-33,2019-10-01,1.8
3,10-33,2020-01-01,1.5
3,10-33,2020-04-01,1.2
3,10-33,2020-07-01,1.3
3,10-33,2020-10-01,1.4
3,10-33,2021-01-01,1.7
3,10-33,2021-04-01,2
3,10-33,2021-07-01,2.3
3,10-33,2021-10-01,2.4
3,10-33,2022-01-01,2.7
3,10-33,2022-04-01,2.8
3,10-33,2022-07-01,2.8
3,10-33,2022-10-01,2.7
3,10-33,2023-01-01,2.7
3,10-33,2023-04-01,2.9
3,10-33,2023-07-01,2.5
3,10-33,2023-10-01,2.3
3,10-33,2024-01-01,2.2
3,10-33,2024-04-01,2
3,10-33,2024-07-01,2
3,10-33,2024-10-01,1.8
3,10-33,2025-01-01,1.9
3,10-33,2025-04-01,1.8
3,10-33,2025-07-01,1.7
3,10-33,2025-10-01,1.5
3,10-33,2026-01-01,1.8
3,10-33,2026-04-01,2.1
3,24-25,2003-04-01,1.6
3,24-25,2003-07-01,1.2
3,24-25,2003-10-01,1.4
3,24-25,2004-01-01,1.7
3,24-25,2004-04-01,2.1
3,24-25,2004-07-01,1.6
3,24-25,2004-10-01,1.5
3,24-25,2005-01-01,1.5
3,24-25,2005-04-01,1.5
3,24-25,2005-07-01,1.6
3,24-25,2005-10-01,2.1
3,24-25,2006-01-01,2.9
3,24-25,2006-04-01,2.8
3,24-25,2006-07-01,2.8
3,24-25,2006-10-01,3.2
3,24-25,2007-01-01,3.2
3,24-25,2007-04-01,3.8
3,24-25,2007-07-01,4
3,24-25,2007-10-01,3.6
3,24-25,2008-01-01,3.7
3,24-25,2008-04-01,3.3
3,24-25,2008-07-01,3.2
3,24-25,2008-10-01,1.6
3,24-25,2009-01-01,0.9
3,24-25,2009-04-01,1
3,24-25,2009-07-01,1.1
3,24-25,2009-10-01,1
3,24-25,2010-01-01,1.2
3,24-25,2010-04-01,1.8
3,24-25,2010-07-01,2
3,24-25,2010-10-01,2.1
3,24-25,2011-01-01,2.5
3,24-25,2011-04-01,2.4
3,24-25,2011-07-01,1.8
3,24-25,2011-10-01,1.4
3,24-25,2012-01-01,1.9
3,24-25,2012-04-01,1.9
3,24-25,2012-07-01,1.6
3,24-25,2012-10-01,1.6
3,24-25,2013-01-01,1.9
3,24-25,2013-04-01,1.9
3,24-25,2013-07-01,1.8
3,24-25,2013-10-01,1.6
3,24-25,2014-01-01,2.2
3,24-25,2014-04-01,2.1
3,24-25,2014-07-01,1.9
3,24-25,2014-10-01,2.2
3,24-25,2015-01-01,1.3
3,24-25,2015-04-01,1.4
3,24-25,2015-07-01,0.8
3,24-25,2015-10-01,1.3
3,24-25,2016-01-01,0.9
3,24-25,2016-04-01,1
3,24-25,2016-07-01,1
3,24-25,2016-10-01,1.1
3,24-25,2017-01-01,1.4
3,24-25,2017-04-01,1.5
3,24-25,2017-07-01,1.6
3,24-25,2017-10-01,1.5
3,24-25,2018-01-01,1.6
3,24-25,2018-04-01,1.6
3,24-25,2018-07-01,1.6
3,24-25,2018-10-01,1.9
3,24-25,2019-01-01,1.6
3,24-25,2019-04-01,1.9
3,24-25,2019-07-01,1.6
3,24-25,2019-10-01,1.4
3,24-25,2020-01-01,0.9
3,24-25,2020-04-01,0.9
3,24-25,2020-07-01,1
3,24-25,2020-10-01,1.2
3,24-25,2021-01-01,1.3
3,24-25,2021-04-01,1.8
3,24-25,2021-07-01,1.9
3,24-25,2021-10-01,2
3,24-25,2022-01-01,2.4
3,24-25,2022-04-01,2.5
3,24-25,2022-07-01,2.7
3,24-25,2022-10-01,2.7
3,24-25,2023-01-01,2.5
3,24-25,2023-04-01,2.5
3,24-25,2023-07-01,2.8
3,24-25,2023-10-01,1.9
3,24-25,2024-01-01,1.9
3,24-25,2024-04-01,2
3,24-25,2024-07-01,1.7
3,24-25,2024-10-01,1.4
3,24-25,2025-01-01,1.6
3,24-25,2025-04-01,1.6
3,24-25,2025-07-01,1.6
3,24-25,2025-10-01,1.5
3,24-25,2026-01-01,1.8
3,24-25,2026-04-01,1.9
3,26,2003-04-01,0.7
3,26,2003-07-01,0.7
3,26,2003-10-01,0.7
3,26,2004-01-01,1.1
3,26,2004-04-01,1.3
3,26,2004-07-01,1
3,26,2004-10-01,1.1
3,26,2005-01-01,1.1
3,26,2005-04-01,1.2
3,26,2005-07-01,1.3
3,26,2005-10-01,1.7
3,26,2006-01-01,2.1
3,26,2006-04-01,2
3,26,2006-07-01,1.9
3,26,2006-10-01,1.9
3,26,2007-01-01,2.3
3,26,2007-04-01,2.5
3,26,2007-07-01,2.5
3,26,2007-10-01,2.6
3,26,2008-01-01,2.7
3,26,2008-04-01,2.7
3,26,2008-07-01,2.4
3,26,2008-10-01,1.4
3,26,2009-01-01,0.9
3,26,2009-04-01,0.9
3,26,2009-07-01,0.9
3,26,2009-10-01,1.2
3,26,2010-01-01,1.5
3,26,2010-04-01,2
3,26,2010-07-01,2.1
3,26,2010-10-01,2.4
3,26,2011-01-01,2.9
3,26,2011-04-01,2.9
3,26,2011-07-01,2.4
3,26,2011-10-01,2.5
3,26,2012-01-01,2.4
3,26,2012-04-01,2.3
3,26,2012-07-01,2
3,26,2012-10-01,1.8
3,26,2013-01-01,1.9
3,26,2013-04-01,2
3,26,2013-07-01,2.1
3,26,2013-10-01,1.9
3,26,2014-01-01,1.9
3,26,2014-04-01,2.1
3,26,2014-07-01,1.8
3,26,2014-10-01,1.8
3,26,2015-01-01,1.6
3,26,2015-04-01,1.5
3,26,2015-07-01,1.3
3,26,2015-10-01,1.3
3,26,2016-01-01,1.6
3,26,2016-04-01,1.5
3,26,2016-07-01,1.3
3,26,2016-10-01,1.4
3,26,2017-01-01,1.8
3,26,2017-04-01,1.9
3,26,2017-07-01,2
3,26,2017-10-01,2.5
3,26,2018-01-01,2.9
3,26,2018-04-01,2.9
3,26,2018-07-01,2.5
3,26,2018-10-01,2.5
3,26,2019-01-01,2.7
3,26,2019-04-01,2.3
3,26,2019-07-01,2
3,26,2019-10-01,1.9
3,26,2020-01-01,1.6
3,26,2020-04-01,1.4
3,26,2020-07-01,1.6
3,26,2020-10-01,1.5
3,26,2021-01-01,2.1
3,26,2021-04-01,2.5
3,26,2021-07-01,2.7
3,26,2021-10-01,2.9
3,26,2022-01-01,3.5
3,26,2022-04-01,3.6
3,26,2022-07-01,3.4
3,26,2022-10-01,3.3
3,26,2023-01-01,3.4
3,26,2023-04-01,3
3,26,2023-07-01,2.9
3,26,2023-10-01,3
3,26,2024-01-01,2.3
3,26,2024-04-01,1.9
3,26,2024-07-01,2
3,26,2024-10-01,1.8
3,26,2025-01-01,1.9
3,26,2025-04-01,1.7
3,26,2025-07-01,1.7
3,26,2025-10-01,1.6
3,26,2026-01-01,1.7
3,26,2026-04-01,2.5
3,28,2003-04-01,0.6
3,28,2003-07-01,0.4
3,28,2003-10-01,0.5
3,28,2004-01-01,0.9
3,28,2004-04-01,0.9
3,28,2004-07-01,0.8
3,28,2004-10-01,0.8
3,28,2005-01-01,0.9
3,28,2005-04-01,1
3,28,2005-07-01,1
3,28,2005-10-01,1
3,28,2006-01-01,1.3
3,28,2006-04-01,1.5
3,28,2006-07-01,1.6
3,28,2006-10-01,1.7
3,28,2007-01-01,2.1
3,28,2007-04-01,2.4
3,28,2007-07-01,2.4
3,28,2007-10-01,2.5
3,28,2008-01-01,2.8
3,28,2008-04-01,2.4
3,28,2008-07-01,2.2
3,28,2008-10-01,1.3
3,28,2009-01-01,0.9
3,28,2009-04-01,0.8
3,28,2009-07-01,0.8
3,28,2009-10-01,0.8
3,28,2010-01-01,1.2
3,28,2010-04-01,1.5
3,28,2010-07-01,1.6
3,28,2010-10-01,1.8
3,28,2011-01-01,2.2
3,28,2011-04-01,2.1
3,28,2011-07-01,1.6
3,28,2011-10-01,1.4
3,28,2012-01-01,1.7
3,28,2012-04-01,1.6
3,28,2012-07-01,1.6
3,28,2012-10-01,1.2
3,28,2013-01-01,1.4
3,28,2013-04-01,1.5
3,28,2013-07-01,1.3
3,28,2013-10-01,1.4
3,28,2014-01-01,1.6
3,28,2014-04-01,1.6
3,28,2014-07-01,1.4
3,28,2014-10-01,1.5
3,28,2015-01-01,1.2
3,28,2015-04-01,1.2
3,28,2015-07-01,1.3
3,28,2015-10-01,1.3
3,28,2016-01-01,1.5
3,28,2016-04-01,1.7
3,28,2016-07-01,1.7
3,28,2016-10-01,1.7
3,28,2017-01-01,1.6
3,28,2017-04-01,2.1
3,28,2017-07-01,2.2
3,28,2017-10-01,2.2
3,28,2018-01-01,2.4
3,28,2018-04-01,2.7
3,28,2018-07-01,2.7
3,28,2018-10-01,2.6
3,28,2019-01-01,2.7
3,28,2019-04-01,2.4
3,28,2019-07-01,2
3,28,2019-10-01,2.2
3,28,2020-01-01,1.8
3,28,2020-04-01,1.3
3,28,2020-07-01,1.4
3,28,2020-10-01,1.6
3,28,2021-01-01,2.1
3,28,2021-04-01,2.5
3,28,2021-07-01,2.6
3,28,2021-10-01,2.8
3,28,2022-01-01,3.5
3,28,2022-04-01,3.5
3,28,2022-07-01,3.5
3,28,2022-10-01,3.3
3,28,2023-01-01,3.6
3,28,2023-04-01,3.7
3,28,2023-07-01,3.5
3,28,2023-10-01,3.1
3,28,2024-01-01,3.3
3,28,2024-04-01,2.4
3,28,2024-07-01,2.4
3,28,2024-10-01,2.4
3,28,2025-01-01,2.4
3,28,2025-04-01,2.2
3,28,2025-07-01,2.2
3,28,2025-10-01,1.7
3,28,2026-01-01,2.2
3,28,2026-04-01,2.2
3,41-43,2003-04-01,1.7
3,41-43,2003-07-01,1.3
3,41-43,2003-10-01,1.2
3,41-43,2004-01-01,1.4
3,41-43,2004-04-01,1.5
3,41-43,2004-07-01,1
3,41-43,2004-10-01,1.1
3,41-43,2005-01-01,1.4
3,41-43,2005-04-01,1.1
3,41-43,2005-07-01,1
3,41-43,2005-10-01,1.2
3,41-43,2006-01-01,1.6
3,41-43,2006-04-01,1.7
3,41-43,2006-07-01,1.4
3,41-43,2006-10-01,1.4
3,41-43,2007-01-01,2
3,41-43,2007-04-01,1.9
3,41-43,2007-07-01,1.6
3,41-43,2007-10-01,1.6
3,41-43,2008-01-01,1.8
3,41-43,2008-04-01,2
3,41-43,2008-07-01,1.9
3,41-43,2008-10-01,1.3
3,41-43,2009-01-01,1.2
3,41-43,2009-04-01,1.2
3,41-43,2009-07-01,1.1
3,41-43,2009-10-01,1.2
3,41-43,2010-01-01,1.4
3,41-43,2010-04-01,1.5
3,41-43,2010-07-01,1.3
3,41-43,2010-10-01,1.4
3,41-43,2011-01-01,1.5
3,41-43,2011-04-01,1.5
3,41-43,2011-07-01,1.3
3,41-43,2011-10-01,1.2
3,41-43,2012-01-01,1.6
3,41-43,2012-04-01,1.3
3,41-43,2012-07-01,1.2
3,41-43,2012-10-01,1.1
3,41-43,2013-01-01,1.4
3,41-43,2013-04-01,1.1
3,41-43,2013-07-01,1.1
3,41-43,2013-10-01,1.1
3,41-43,2014-01-01,1.3
3,41-43,2014-04-01,1
3,41-43,2014-07-01,0.9
3,41-43,2014-10-01,0.9
3,41-43,2015-01-01,1.2
3,41-43,2015-04-01,0.9
3,41-43,2015-07-01,0.6
3,41-43,2015-10-01,0.7
3,41-43,2016-01-01,0.7
3,41-43,2016-04-01,0.8
3,41-43,2016-07-01,0.7
3,41-43,2016-10-01,0.6
3,41-43,2017-01-01,0.9
3,41-43,2017-04-01,0.8
3,41-43,2017-07-01,0.8
3,41-43,2017-10-01,0.9
3,41-43,2018-01-01,1.4
3,41-43,2018-04-01,1.4
3,41-43,2018-07-01,1.3
3,41-43,2018-10-01,1.6
3,41-43,2019-01-01,1.4
3,41-43,2019-04-01,1.6
3,41-43,2019-07-01,1.4
3,41-43,2019-10-01,1.2
3,41-43,2020-01-01,1.2
3,41-43,2020-04-01,1.1
3,41-43,2020-07-01,1.4
3,41-43,2020-10-01,1
3,41-43,2021-01-01,1.5
3,41-43,2021-04-01,1.5
3,41-43,2021-07-01,1.7
3,41-43,2021-10-01,1.5
3,41-43,2022-01-01,1.9
3,41-43,2022-04-01,2.2
3,41-43,2022-07-01,2
3,41-43,2022-10-01,1.9
3,41-43,2023-01-01,2.2
3,41-43,2023-04-01,2
3,41-43,2023-07-01,1.8
3,41-43,2023-10-01,1.7
3,41-43,2024-01-01,1.8
3,41-43,2024-04-01,1.6
3,41-43,2024-07-01,2
3,41-43,2024-10-01,1.9
3,41-43,2025-01-01,1.7
3,41-43,2025-04-01,1.7
3,41-43,2025-07-01,1.9
3,41-43,2025-10-01,2.1
3,41-43,2026-01-01,2.3
3,41-43,2026-04-01,2.1
3,45-47,2003-04-01,1.1
3,45-47,2003-07-01,0.9
3,45-47,2003-10-01,0.9
3,45-47,2004-01-01,1.3
3,45-47,2004-04-01,1.1
3,45-47,2004-07-01,0.8
3,45-47,2004-10-01,0.8
3,45-47,2005-01-01,1
3,45-47,2005-04-01,0.9
3,45-47,2005-07-01,1
3,45-47,2005-10-01,1
3,45-47,2006-01-01,1.2
3,45-47,2006-04-01,1.1
3,45-47,2006-07-01,1.2
3,45-47,2006-10-01,1.3
3,45-47,2007-01-01,1.5
3,45-47,2007-04-01,1.7
3,45-47,2007-07-01,1.8
3,45-47,2007-10-01,1.9
3,45-47,2008-01-01,2.1
3,45-47,2008-04-01,2.1
3,45-47,2008-07-01,2
3,45-47,2008-10-01,1.3
3,45-47,2009-01-01,1.1
3,45-47,2009-04-01,1.2
3,45-47,2009-07-01,1.2
3,45-47,2009-10-01,1.2
3,45-47,2010-01-01,1.3
3,45-47,2010-04-01,1.4
3,45-47,2010-07-01,1.6
3,45-47,2010-10-01,1.3
3,45-47,2011-01-01,1.6
3,45-47,2011-04-01,1.6
3,45-47,2011-07-01,1.5
3,45-47,2011-10-01,1.3
3,45-47,2012-01-01,1.3
3,45-47,2012-04-01,1.3
3,45-47,2012-07-01,1.4
3,45-47,2012-10-01,1.4
3,45-47,2013-01-01,1.3
3,45-47,2013-04-01,1.3
3,45-47,2013-07-01,1.1
3,45-47,2013-10-01,1.3
3,45-47,2014-01-01,1.3
3,45-47,2014-04-01,1.5
3,45-47,2014-07-01,1.4
3,45-47,2014-10-01,1.3
3,45-47,2015-01-01,1.3
3,45-47,2015-04-01,1.2
3,45-47,2015-07-01,1.2
3,45-47,2015-10-01,1
3,45-47,2016-01-01,1.1
3,45-47,2016-04-01,1.2
3,45-47,2016-07-01,1.3
3,45-47,2016-10-01,1.2
3,45-47,2017-01-01,1.3
3,45-47,2017-04-01,1.4
3,45-47,2017-07-01,1.1
3,45-47,2017-10-01,1.2
3,45-47,2018-01-01,1.2
3,45-47,2018-04-01,1.7
3,45-47,2018-07-01,1.7
3,45-47,2018-10-01,1.6
3,45-47,2019-01-01,1.6
3,45-47,2019-04-01,1.8
3,45-47,2019-07-01,1.8
3,45-47,2019-10-01,1.7
3,45-47,2020-01-01,1.4
3,45-47,2020-04-01,1.2
3,45-47,2020-07-01,1.5
3,45-47,2020-10-01,1.4
3,45-47,2021-01-01,1.4
3,45-47,2021-04-01,2
3,45-47,2021-07-01,2
3,45-47,2021-10-01,2.1
3,45-47,2022-01-01,2.4
3,45-47,2022-04-01,2.8
3,45-47,2022-07-01,2.9
3,45-47,2022-10-01,3
3,45-47,2023-01-01,2.6
3,45-47,2023-04-01,2.7
3,45-47,2023-07-01,2.7
3,45-47,2023-10-01,2.4
3,45-47,2024-01-01,2.3
3,45-47,2024-04-01,2
3,45-47,2024-07-01,1.9
3,45-47,2024-10-01,1.6
3,45-47,2025-01-01,1.8
3,45-47,2025-04-01,1.9
3,45-47,2025-07-01,1.9
3,45-47,2025-10-01,1.9
3,45-47,2026-01-01,1.9
3,45-47,2026-04-01,1.9
3,45-96,2003-04-01,0.8
3,45-96,2003-07-01,0.7
3,45-96,2003-10-01,0.7
3,45-96,2004-01-01,0.9
3,45-96,2004-04-01,0.9
3,45-96,2004-07-01,0.7
3,45-96,2004-10-01,0.7
3,45-96,2005-01-01,0.8
3,45-96,2005-04-01,0.8
3,45-96,2005-07-01,0.8
3,45-96,2005-10-01,0.9
3,45-96,2006-01-01,1.1
3,45-96,2006-04-01,1.1
3,45-96,2006-07-01,1.1
3,45-96,2006-10-01,1.2
3,45-96,2007-01-01,1.3
3,45-96,2007-04-01,1.5
3,45-96,2007-07-01,1.5
3,45-96,2007-10-01,1.4
3,45-96,2008-01-01,1.6
3,45-96,2008-04-01,1.5
3,45-96,2008-07-01,1.4
3,45-96,2008-10-01,1.1
3,45-96,2009-01-01,1.1
